venue,year,topic,venue_year_topic_id,count,venue_year_total,share,topic_keywords,parent_category,topic_label_cn,topic_label_en,specific_label_cn,specific_parent_category,specific_label_en,representative_titles,title_terms,naming_evidence
IJCAI,2023,0,IJCAI_2023_T000,165,851,0.1938895417156286,"framework, label, training, time, existing, federated, novel, experiments, labels, distribution",Security / Privacy,隐私安全、攻击与鲁棒性,framework / label / training,联邦学习：异构客户端、隐私与分布式优化,Federated Learning,federated optimization/privacy,MILD: Modeling the Instance Learning Dynamics for Learning with Noisy Labels || Learning Prototype Classifiers for Long-Tailed Recognition || Towards Sharp Analysis for Distributed Learning with Random Features || Improving Heterogeneous Model Reuse by Density Estimation || ActUp: Analyzing and Consolidating tSNE and UMAP,mild / modeling / instance / dynamics / noisy / labels / prototype / classifiers,"keywords=framework, label, training, time, existing, federated, novel, experiments, labels, distribution; title_terms=mild / modeling / instance / dynamics / noisy / labels / prototype / classifiers"
IJCAI,2023,1,IJCAI_2023_T001,156,851,0.1833137485311398,"image, images, features, information, visual, segmentation, video, feature, attention, state-of-the-art",Computer Vision,目标检测与图像分割,image / images / features,视觉感知：目标检测、识别与视觉表征,Computer Vision,detection/recognition/visual representation,On Efficient Transformer-Based Image Pre-training for Low-Level Vision || SSML-QNet: Scale-Separative Metric Learning Quadruplet Network for Multi-modal Image Patch Matching || Translating Images into Maps (Extended Abstract) || Video Object Segmentation in Panoptic Wild Scenes || ViT-P3DE∗: Vision Transformer Based Multi-Camera Instance Association with Pseudo 3D Position Embeddings,transformer / image / vision / multi / pre / low / level / ssml,"keywords=image, images, features, information, visual, segmentation, video, feature, attention, state-of-the-art; title_terms=transformer / image / vision / multi / pre / low / level / ssml"
IJCAI,2023,2,IJCAI_2023_T002,155,851,0.1821386603995299,"problem, reasoning, algorithm, algorithms, problems, optimization, set, causal, time, knowledge",LLM Reasoning,大模型推理与思维链,problem / reasoning / algorithm,大模型推理：问答、常识与思维链,LLM Reasoning,QA/commonsense/chain-of-thought reasoning,Co-Certificate Learning with SAT Modulo Symmetries || On the Complexity of Counterfactual Reasoning || Conjure: Automatic Generation of Constraint Models from Problem Specifications (Extended Abstract) || The Parameterized Complexity of Finding Concise Local Explanations || Improved Algorithms for Allen's Interval Algebra by Dynamic Programming with Sublinear Partitioning,complexity / certificate / sat / modulo / symmetries / counterfactual / reasoning / conjure,"keywords=problem, reasoning, algorithm, algorithms, problems, optimization, set, causal, time, knowledge; title_terms=complexity / certificate / sat / modulo / symmetries / counterfactual / reasoning / conjure"
IJCAI,2023,3,IJCAI_2023_T003,138,851,0.1621621621621621,"agents, reinforcement, planning, policy, multi-agent, agent, policies, algorithm, environment, problem",LLM Agents,智能体与多智能体系统,agents / reinforcement / planning,强化学习：策略优化、奖励学习与控制,Reinforcement Learning,policy optimization/reward/control,Multi-Agent Advisor Q-Learning (Extended Abstract) || Synthesizing Resilient Strategies for Infinite-Horizon Objectives in Multi-Agent Systems || Multi-Agent Systems with Quantitative Satisficing Goals || Explainable Multi-Agent Reinforcement Learning for Temporal Queries || Rethinking Formal Models of Partially Observable Multiagent Decision Making (Extended Abstract),multi / agent / extended / abstract / systems / advisor / synthesizing / resilient,"keywords=agents, reinforcement, planning, policy, multi-agent, agent, policies, algorithm, environment, problem; title_terms=multi / agent / extended / abstract / systems / advisor / synthesizing / resilient"
IJCAI,2023,4,IJCAI_2023_T004,84,851,0.0987074030552291,"graph, graphs, nodes, information, node, clustering, prediction, representation, attention, gnns",Graph Learning,图学习与图神经网络,graph / graphs / nodes,图学习：图聚类、表示学习与结构匹配,Graph Learning,graph clustering/representation/matching,"LSGNN: Towards General Graph Neural Network in Node Classification by Local Similarity || Graph Pooling for Graph Neural Networks: Progress, Challenges, and Opportunities || Federated Graph Semantic and Structural Learning || Violin: Virtual Overbridge Linking for Enhancing Semi-supervised Learning on Graphs with Limited Labels || Multi-View Robust Graph Representation Learning for Graph Classification",graph / classification / lsgnn / general / node / local / similarity / pooling,"keywords=graph, graphs, nodes, information, node, clustering, prediction, representation, attention, gnns; title_terms=graph / classification / lsgnn / general / node / local / similarity / pooling"
IJCAI,2023,5,IJCAI_2023_T005,78,851,0.0916568742655699,"agents, fairness, problem, study, agent, allocation, voting, goods, indivisible, fair",LLM Agents,智能体与多智能体系统,agents / fairness / problem,多智能体：机制设计、拍卖与资源分配,Agents / Game Theory,mechanism design/auctions,First-Choice Maximality Meets Ex-ante and Ex-post Fairness || Complexity Results and Exact Algorithms for Fair Division of Indivisible Items: A Survey || Random Assignment of Indivisible Goods under Constraints || Proportionally Fair Online Allocation of Public Goods with Predictions || Fairly Allocating Goods and (Terrible) Chores,goods / fair / indivisible / first / choice / maximality / meets / ante,"keywords=agents, fairness, problem, study, agent, allocation, voting, goods, indivisible, fair; title_terms=goods / fair / indivisible / first / choice / maximality / meets / ante"
IJCAI,2023,6,IJCAI_2023_T006,75,851,0.0881316098707403,"language, text, audio, music, generation, training, information, content, framework, novel",Other,其他主题：language / text / audio,language / text / audio,多模态音视频生成：语音、音乐与情感生成,Multimodal Generation,audio/music/emotion generation,Regularisation for Efficient Softmax Parameter Generation in Low-Resource Text Classifiers || Unsupervised and Few-Shot Parsing from Pretrained Language Models (Extended Abstract) || Efficient NLP Model Finetuning via Multistage Data Filtering || Diffusion Models for Non-autoregressive Text Generation: A Survey || Mimicking the Thinking Process for Emotion Recognition in Conversation with Prompts and Paraphrasing,generation / text / regularisation / softmax / parameter / low / resource / classifiers,"keywords=language, text, audio, music, generation, training, information, content, framework, novel; title_terms=generation / text / regularisation / softmax / parameter / low / resource / classifiers"
KDD,2023,0,KDD_2023_T000,81,313,0.2587859424920127,"training, label, federated, framework, labels, clients, samples, causal, novel, adversarial",Causal ML,因果推断与因果发现,training / label / federated,联邦大模型微调：LoRA、客户端异构与模型合并,Efficient LLMs,federated LoRA/fine-tuning,Dependence and Model Selection in LLP: The Problem of Variants || Deception by Omission: Using Adversarial Missingness to Poison Causal Structure Learning || Domain-Specific Risk Minimization for Domain Generalization || Specify Robust Causal Representation from Mixed Observations || Feature-based Learning for Diverse and Privacy-Preserving Counterfactual Explanations,causal / domain / dependence / selection / llp / problem / variants / deception,"keywords=training, label, federated, framework, labels, clients, samples, causal, novel, adversarial; title_terms=causal / domain / dependence / selection / llp / problem / variants / deception"
KDD,2023,1,KDD_2023_T001,73,313,0.2332268370607028,"knowledge, recommendation, user, graph, search, framework, experiments, systems, information, existing",Graph Learning,图学习与图神经网络,knowledge / recommendation / user,推荐系统：排序、召回与点击率预测,Recommendation,ranking/retrieval/CTR recommendation,Meta Graph Learning for Long-tail Recommendation || E-commerce Search via Content Collaborative Graph Neural Network || Knowledge Graph Self-Supervised Rationalization for Recommendation || Reconsidering Learning Objectives in Unbiased Recommendation: A Distribution Shift Perspective || Text Is All You Need: Learning Language Representations for Sequential Recommendation,recommendation / graph / meta / long / tail / commerce / search / content,"keywords=knowledge, recommendation, user, graph, search, framework, experiments, systems, information, existing; title_terms=recommendation / graph / meta / long / tail / commerce / search / content"
KDD,2023,2,KDD_2023_T002,65,313,0.2076677316293929,"graph, gnns, node, graphs, information, nodes, existing, gnn, structure, representation",Graph Learning,图学习与图神经网络,graph / gnns / node,图学习：GNN、节点分类与链接预测（生成编辑）,Graph Learning,GNN/node/link prediction / 生成编辑,GraphGLOW: Universal and Generalizable Structure Learning for Graph Neural Networks || Improving the Expressiveness of K-hop Message-Passing GNNs by Injecting Contextualized Substructure Information || When to Pre-Train Graph Neural Networks? From Data Generation Perspective! || Node Classification Beyond Homophily: Towards a General Solution || Improving Expressivity of GNNs with Subgraph-specific Factor Embedded Normalization,graph / improving / gnns / graphglow / universal / generalizable / structure / expressiveness,"keywords=graph, gnns, node, graphs, information, nodes, existing, gnn, structure, representation; title_terms=graph / improving / gnns / graphglow / universal / generalizable / structure / expressiveness"
