venue,year,rank,venue_year_topic_id,count,venue_year_total,share_pct,specific_label_cn,specific_parent_category,short_keywords,representative_titles
AAAI,2022,8,AAAI_2022_T007,91,1315,6.92,图学习：图聚类、表示学习与结构匹配,Graph Learning,"graph, clustering, graphs, gnns, node",Graph Pointer Neural Networks || Generalized Equivariance and Preferential Labeling for GNN Node Classification || Powerful Graph Convolutional Networks with Adaptive Propagation Mechanism for Homophily and Heterophily || KerGNNs: Interpretable Graph Neural Networks with Graph Kernels || Simple Unsupervised Graph Representation Learning
AAAI,2022,9,AAAI_2022_T008,74,1315,5.63,视频理解：动作识别、长视频与时序建模,Video Understanding,"video, motion, temporal, audio, videos",Self-Supervised Spatiotemporal Representation Learning by Exploiting Video Continuity || Contrastive Spatio-Temporal Pretext Learning for Self-Supervised Video Representation || Iterative Contrast-Classify for Semi-supervised Temporal Action Segmentation || Suppressing Static Visual Cues via Normalizing Flows for Self-Supervised Video Representation Learning || ACGNet: Action Complement Graph Network for Weakly-Supervised Temporal Action Localization
AAAI,2022,10,AAAI_2022_T009,63,1315,4.79,大模型社会安全：偏见、虚假信息与检测,Trustworthy LLM,"agents, welfare, study, social, voting",Truthful and Fair Mechanisms for Matroid-Rank Valuations || Weighted Fairness Notions for Indivisible Items Revisited || Online Elicitation of Necessarily Optimal Matchings || Worst-Case Voting When the Stakes Are High || Iterative Calculus of Voting under Plurality
AAAI,2022,11,AAAI_2022_T010,36,1315,2.74,大模型社会安全：偏见、虚假信息与检测,Trustworthy LLM,"causal, fairness, bias, variables, disease",A Hybrid Causal Structure Learning Algorithm for Mixed-Type Data || Efficient Causal Structure Learning from Multiple Interventional Datasets with Unknown Targets || On Causally Disentangled Representations || Unsupervised Causal Binary Concepts Discovery with VAE for Black-Box Model Explanation || Bounds on Causal Effects and Application to High Dimensional Data
ACL,2022,1,ACL_2022_T000,94,700,13.43,大模型推理：问答、常识与思维链,LLM Reasoning,"reasoning, question, questions, knowledge, answering",H i T ab: A Hierarchical Table Dataset for Question Answering and Natural Language Generation || M ulti H iertt: Numerical Reasoning over Multi Hierarchical Tabular and Textual Data || Turning Tables: Generating Examples from Semi-structured Tables for Endowing Language Models with Reasoning Skills || Generated Knowledge Prompting for Commonsense Reasoning || Improving Machine Reading Comprehension with Contextualized Commonsense Knowledge
ACL,2022,2,ACL_2022_T001,93,700,13.29,多语言NLP：机器翻译、跨语言与低资源,NLP,"translation, languages, language, cross-lingual, machine translation",Bilingual alignment transfers to multilingual alignment for unsupervised parallel text mining || Towards Making the Most of Cross-Lingual Transfer for Zero-Shot Neural Machine Translation || Make the Best of Cross-lingual Transfer: Evidence from POS Tagging with over 100 Languages || Multilingual Mix: Example Interpolation Improves Multilingual Neural Machine Translation || On Efficiently Acquiring Annotations for Multilingual Models
ACL,2022,3,ACL_2022_T002,73,700,10.43,大模型评测：人类偏好、任务指标与领域评估,LLM Evaluation,"language, evaluation, text, news, metrics",An Empirical Survey of the Effectiveness of Debiasing Techniques for Pre-trained Language Models || Generating Data to Mitigate Spurious Correlations in Natural Language Inference Datasets || F rench C row S -Pairs: Extending a challenge dataset for measuring social bias in masked language models to a language other than E nglish || T oxi G en: A Large-Scale Machine-Generated Dataset for Adversarial and Implicit Hate Speech Detection || An Investigation of the (In)effectiveness of Counterfactually Augmented Data
ACL,2022,4,ACL_2022_T003,70,700,10.0,多语言NLP：机器翻译、跨语言与低资源,NLP,"language, nlp, linguistic, representations, word",The Grammar-Learning Trajectories of Neural Language Models || Transformers in the loop: Polarity in neural models of language || Pretraining with Artificial Language: Studying Transferable Knowledge in Language Models || Flexible Generation from Fragmentary Linguistic Input || Metaphors in Pre-Trained Language Models: Probing and Generalization Across Datasets and Languages
ACL,2022,5,ACL_2022_T004,68,700,9.71,生成模型：扩散模型、采样与内容生成,Generative AI,"dialogue, knowledge, response, systems, generation",Achieving Reliable Human Assessment of Open-Domain Dialogue Systems || Achieving Conversational Goals with Unsupervised Post-hoc Knowledge Injection || CICERO : A Dataset for Contextualized Commonsense Inference in Dialogues || S ales B ot: Transitioning from Chit-Chat to Task-Oriented Dialogues || Multi-Task Pre-Training for Plug-and-Play Task-Oriented Dialogue System
ACL,2022,6,ACL_2022_T005,51,700,7.29,高效大模型：推理加速、压缩与资源优化,Efficient LLMs,"language, bert, transformer, distillation, tokens",B it F it: Simple Parameter-efficient Fine-tuning for Transformer-based Masked Language-models || Token Dropping for Efficient BERT Pretraining || A dap L e R : Speeding up Inference by Adaptive Length Reduction || Pyramid- BERT : Reducing Complexity via Successive Core-set based Token Selection || Better Language Model with Hypernym Class Prediction
ACL,2022,7,ACL_2022_T006,50,700,7.14,事件视觉：事件相机、运动估计与时序感知,Event Vision,"entity, extraction, ner, event, named",Good Examples Make A Faster Learner: Simple Demonstration-based Learning for Low-resource NER || Parallel Instance Query Network for Named Entity Recognition || Text-to-Table: A New Way of Information Extraction || Nested Named Entity Recognition with Span-level Graphs || Nested Named Entity Recognition as Latent Lexicalized Constituency Parsing
ACL,2022,8,ACL_2022_T007,49,700,7.0,开放词汇视觉：开放词汇检测、分割与CLIP语义,Computer Vision,"dependency, semantic, graph, parsing, contrastive",Probing for Predicate Argument Structures in Pretrained Language Models || Learned Incremental Representations for Parsing || Explanation Graph Generation via Pre-trained Language Models: An Empirical Study with Contrastive Learning || Graph Pre-training for AMR Parsing and Generation || Modeling Syntactic-Semantic Dependency Correlations in Semantic Role Labeling Using Mixture Models
ACL,2022,9,ACL_2022_T008,49,700,7.0,生成模型：扩散模型、采样与内容生成,Generative AI,"text, prompt, language, tuning, generation",PPT : Pre-trained Prompt Tuning for Few-shot Learning || Exploiting Language Model Prompts Using Similarity Measures: A Case Study on the Word-in-Context Task || Fantastically Ordered Prompts and Where to Find Them: Overcoming Few-Shot Prompt Order Sensitivity || P -Tuning: Prompt Tuning Can Be Comparable to Fine-tuning Across Scales and Tasks || Mix and Match: Learning-free Controllable Text Generationusing Energy Language Models
ACL,2022,10,ACL_2022_T009,47,700,6.71,代码智能：程序分析、软件工程与代码检索,Code Intelligence,"summarization, code, summaries, document, summary",S umm N : A Multi-Stage Summarization Framework for Long Input Dialogues and Documents || ASPECTNEWS : Aspect-Oriented Summarization of News Documents || Faithful or Extractive? On Mitigating the Faithfulness-Abstractiveness Trade-off in Abstractive Summarization || HIBRIDS : Attention with Hierarchical Biases for Structure-aware Long Document Summarization || Discriminative Marginalized Probabilistic Neural Method for Multi-Document Summarization of Medical Literature
ACL,2022,11,ACL_2022_T010,32,700,4.57,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,"visual, multimodal, language, image, video",Finding Structural Knowledge in Multimodal- BERT || Leveraging Visual Knowledge in Language Tasks: An Empirical Study on Intermediate Pre-training for Cross-Modal Knowledge Transfer || VALSE : A Task-Independent Benchmark for Vision and Language Models Centered on Linguistic Phenomena || Image Retrieval from Contextual Descriptions || Things not Written in Text: Exploring Spatial Commonsense from Visual Signals
ACL,2022,12,ACL_2022_T011,24,700,3.43,语音音频：ASR、说话人与音频理解,Speech / Audio,"language, speech, languages, nlp, technology",Systematic Inequalities in Language Technology Performance across the World’s Languages || Not always about you: Prioritizing community needs when developing endangered language technology || Requirements and Motivations of Low-Resource Speech Synthesis for Language Revitalization || Learning From Failure: Data Capture in an A ustralian Aboriginal Community || Phone-ing it in: Towards Flexible Multi-Modal Language Model Training by Phonetic Representations of Data
ACMMM,2022,1,ACMMM_2022_T000,121,691,17.51,多媒体检索：跨模态检索、语义匹配与内容理解,Multimedia Retrieval,"text, image, visual, retrieval, information",CMAL: A Novel Cross-Modal Associative Learning Framework for Vision-Language Pre-Training || Image-Text Matching with Fine-Grained Relational Dependency and Bidirectional Attention-Based Generative Networks || C 3 CMR: Cross-Modality Cross-Instance Contrastive Learning for Cross-Media Retrieval || CLOP: Video-and-Language Pre-Training with Knowledge Regularizations || Deep Evidential Learning with Noisy Correspondence for Cross-modal Retrieval
ACMMM,2022,2,ACMMM_2022_T001,107,691,15.48,视觉感知：目标检测、识别与视觉表征,Computer Vision,"image, images, information, feature, experiments",Structure- and Texture-Aware Learning for Low-Light Image Enhancement || RepSR: Training Efficient VGG-style Super-Resolution Networks with Structural Re-Parameterization and Batch Normalization || S-CCR: Super-Complete Comparative Representation for Low-Light Image Quality Inference In-the-wild || CRNet: Unsupervised Color Retention Network for Blind Motion Deblurring || Enhancing Image Rescaling using Dual Latent Variables in Invertible Neural Network
ACMMM,2022,3,ACMMM_2022_T002,93,691,13.46,迁移泛化：小样本、类增量与域泛化,Robust / Transfer Learning,"domain, segmentation, target, adaptation, semantic",Exploring High-quality Target Domain Information for Unsupervised Domain Adaptive Semantic Segmentation || Cross-Domain and Cross-Modal Knowledge Distillation in Domain Adaptation for 3D Semantic Segmentation || Bidirectional Self-Training with Multiple Anisotropic Prototypes for Domain Adaptive Semantic Segmentation || Dual Part Discovery Network for Zero-Shot Learning || Align and Adapt: A Two-stage Adaptation Framework for Unsupervised Domain Adaptation
ACMMM,2022,4,ACMMM_2022_T003,69,691,9.99,多模态理解：视觉语言表征与跨模态对齐,Multimodal AI,"multimodal, music, multi-modal, recognition, emotion",Learning Modality-Specific and -Agnostic Representations for Asynchronous Multimodal Language Sequences || Disentangled Representation Learning for Multimodal Emotion Recognition || Representation Learning through Multimodal Attention and Time-Sync Comments for Affective Video Content Analysis || Talking Head from Speech Audio using a Pre-trained Image Generator || From Abstract to Details: A Generative Multimodal Fusion Framework for Recommendation
ACMMM,2022,5,ACMMM_2022_T004,67,691,9.7,多媒体安全：Deepfake检测、伪造识别与攻防,Security / Vision,"face, image, images, generation, adversarial",Customizing GAN Using Few-shot Sketches || AGTGAN: Unpaired Image Translation for Photographic Ancient Character Generation || SD-GAN: Semantic Decomposition for Face Image Synthesis with Discrete Attribute || Everything is There in Latent Space: Attribute Editing and Attribute Style Manipulation by StyleGAN Latent Space Exploration || Cartoon-Flow: A Flow-Based Generative Adversarial Network for Arbitrary-Style Photo Cartoonization
