venue,year,rank,topic,venue_year_topic_id,count,venue_year_total,share,specific_label_cn,specific_label_en,specific_parent_category,parent_category,topic_keywords,representative_titles,topic_label_cn,topic_label_en,title_terms,naming_evidence
EMNLP,2025,12,11,EMNLP_2025_T011,33,1809,0.0182421227197346,大模型训练：微调、数据配方与任务适配,fine-tuning/data recipes/adaptation,LLM,Other,"editing, knowledge, ambiguity, llms, knowledge editing, uncertainty, language, questions, existing, language llms",Continuously Steering LLM s Sensitivity to Contextual Knowledge with Proxy Models || Conflicting Needles in a Haystack: How LLM s behave when faced with contradictory information || Disambiguation in Conversational Question Answering in the Era of LLM s and Agents: A Survey || A sk T o A ct: Enhancing LLM s Tool Use via Self-Correcting Clarification || Language Models Identify Ambiguities and Exploit Loopholes,其他主题：editing / knowledge / ambiguity,editing / knowledge / ambiguity,llm / continuously / steering / sensitivity / contextual / knowledge / proxy / conflicting,"keywords=editing, knowledge, ambiguity, llms, knowledge editing, uncertainty, language, questions, existing, language llms; title_terms=llm / continuously / steering / sensitivity / contextual / knowledge / proxy / conflicting"
ICCV,2025,1,0,ICCV_2025_T000,383,2701,0.1417993335801555,多模态大模型：视觉语言理解与跨模态推理,multimodal/VLM understanding,Multimodal LLM,LLM Reasoning,"visual, multimodal, language, reasoning, mllms, vision-language, understanding, vlms, training, image",Are They the Same? Exploring Visual Correspondence Shortcomings of Multimodal LLMs || MC-Bench: A Benchmark for Multi-Context Visual Grounding in the Era of MLLMs || From Easy to Hard: The MIR Benchmark for Progressive Interleaved Multi-Image Reasoning || AIM: Adaptive Inference of Multi-Modal LLMs via Token Merging and Pruning || ONLY: One-Layer Intervention Sufficiently Mitigates Hallucinations in Large Vision-Language Models,大模型推理与思维链,visual / multimodal / language,multi / visual / llms / benchmark / they / same / exploring / correspondence,"keywords=visual, multimodal, language, reasoning, mllms, vision-language, understanding, vlms, training, image; title_terms=multi / visual / llms / benchmark / they / same / exploring / correspondence"
ICCV,2025,2,1,ICCV_2025_T001,375,2701,0.1388374676045909,三维视觉：点云、深度估计与相机姿态,point cloud/depth/pose,3D Vision,Other,"point, depth, estimation, object, pose, novel, existing, scene, geometric, framework",RARE: Refine Any Registration of Pairwise Point Clouds via Zero-Shot Learning || MonoSOWA: Scalable Monocular 3D Object Detector Without Human Annotations || AnyCalib: On-Manifold Learning for Model-Agnostic Single-View Camera Calibration || Seeing 3D Through 2D Lenses: 3D Few-Shot Class-Incremental Learning via Cross-Modal Geometric Rectification || Scene Coordinate Reconstruction Priors,其他主题：point / depth / estimation,point / depth / estimation,shot / rare / refine / any / registration / pairwise / point / clouds,"keywords=point, depth, estimation, object, pose, novel, existing, scene, geometric, framework; title_terms=shot / rare / refine / any / registration / pairwise / point / clouds"
ICCV,2025,3,2,ICCV_2025_T002,269,2701,0.0995927434283598,迁移泛化：域适应、OOD泛化与鲁棒表征,domain adaptation/OOD generalization,Robust / Transfer Learning,Computer Vision,"segmentation, domain, object, semantic, image, detection, framework, existing, feature, novel","Adapting In-Domain Few-Shot Segmentation to New Domains without Source Domain Retraining || Boosting Domain Generalized and Adaptive Detection with Diffusion Models: Fitness, Generalization, and Transferability || Towards Fine-grained Interactive Segmentation in Images and Videos || DeRIS: Decoupling Perception and Cognition for Enhanced Referring Image Segmentation through Loopback Synergy || Harnessing Vision Foundation Models for High-Performance, Training-Free Open Vocabulary Segmentation",目标检测与图像分割,segmentation / domain / object,segmentation / domain / adapting / few / shot / domains / without / source,"keywords=segmentation, domain, object, semantic, image, detection, framework, existing, feature, novel; title_terms=segmentation / domain / adapting / few / shot / domains / without / source"
ICCV,2025,4,3,ICCV_2025_T003,257,2701,0.0951499444650129,生成模型：视频扩散生成与编辑,video diffusion/generation,Generative AI,Generative AI,"motion, video, generation, diffusion, videos, temporal, human, framework, video generation, action",From Image to Video: An Empirical Study of Diffusion Representations || Less is More: Improving Motion Diffusion Models with Sparse Keyframes || MotionDiff: Training-free Zero-shot Interactive Motion Editing via Flow-assisted Multi-view Diffusion || Multi-identity Human Image Animation with Structural Video Diffusion || Versatile Transition Generation with Image-to-Video Diffusion,图像生成与扩散模型,motion / video / generation,diffusion / image / video / motion / multi / empirical / study / representations,"keywords=motion, video, generation, diffusion, videos, temporal, human, framework, video generation, action; title_terms=diffusion / image / video / motion / multi / empirical / study / representations"
ICCV,2025,5,4,ICCV_2025_T004,248,2701,0.0918178452425027,异常检测：图异常、欺诈检测与时序异常,graph/fraud/time-series anomaly detection,Anomaly Detection,Security / Privacy,"adversarial, detection, attacks, attack, training, anomaly, robustness, existing, ood, image","Revisiting Adversarial Patch Defenses on Object Detectors: Unified Evaluation, Large-Scale Dataset, and New Insights || CNS-Bench: Benchmarking Image Classifier Robustness Under Continuous Nuisance Shifts || Adversarial Robustness of Discriminative Self-Supervised Learning in Vision || Web Artifact Attacks Disrupt Vision Language Models || DisCoPatch: Taming Adversarially-driven Batch Statistics for Improved Out-of-Distribution Detection",隐私安全、攻击与鲁棒性,adversarial / detection / attacks,adversarial / robustness / vision / revisiting / patch / defenses / object / detectors,"keywords=adversarial, detection, attacks, attack, training, anomaly, robustness, existing, ood, image; title_terms=adversarial / robustness / vision / revisiting / patch / defenses / object / detectors"
ICCV,2025,6,5,ICCV_2025_T005,242,2701,0.0895964457608293,底层视觉：超分、去噪、增强与图像复原,image restoration/super-resolution/enhancement,Computer Vision,Generative AI,"image, diffusion, images, restoration, existing, quantization, fusion, degradation, experiments, quality","DiffVSR: Revealing an Effective Recipe for Taming Robust Video Super-Resolution Against Complex Degradations || Perceive, Understand and Restore: Real-World Image Super-Resolution with Autoregressive Multimodal Generative Models || InfGen: A Resolution-Agnostic Paradigm for Scalable Image Synthesis || HDR Image Generation via Gain Map Decomposed Diffusion || UniRes: Universal Image Restoration for Complex Degradations",图像生成与扩散模型,image / diffusion / images,image / resolution / super / complex / degradations / diffvsr / revealing / effective,"keywords=image, diffusion, images, restoration, existing, quantization, fusion, degradation, experiments, quality; title_terms=image / resolution / super / complex / degradations / diffvsr / revealing / effective"
ICCV,2025,7,6,ICCV_2025_T006,239,2701,0.0884857460199926,生成模型：文生图、扩散采样与图像编辑,text-to-image diffusion/editing,Generative AI,Generative AI,"image, diffusion, generation, editing, text, text-to-image, images, style, existing, introduce",UniVG: A Generalist Diffusion Model for Unified Image Generation and Editing || Reusing Computation in Text-to-Image Diffusion for Efficient Generation of Image Sets || Training-Free Text-Guided Image Editing with Visual Autoregressive Model || RAGD: Regional-Aware Diffusion Model for Text-to-Image Generation || VSC: Visual Search Compositional Text-to-Image Diffusion Model,图像生成与扩散模型,image / diffusion / generation,image / diffusion / text / generation / editing / visual / univg / generalist,"keywords=image, diffusion, generation, editing, text, text-to-image, images, style, existing, introduce; title_terms=image / diffusion / text / generation / editing / visual / univg / generalist"
ICCV,2025,8,7,ICCV_2025_T007,177,2701,0.0655312847093669,三维视觉：Gaussian Splatting、新视角合成与重建,Gaussian Splatting/view synthesis/reconstruction,3D Vision,3D Vision,"gaussian, reconstruction, splatting, gaussian splatting, rendering, scene, scenes, gaussians, novel, dynamic",7DGS: Unified Spatial-Temporal-Angular Gaussian Splatting || Generative Gaussian Splatting: Generating 3D Scenes with Video Diffusion Priors || Liberated-GS: 3D Gaussian Splatting Independent from SfM Point Clouds || StreamGS: Online Generalizable Gaussian Splatting Reconstruction for Unposed Image Streams || Robust and Efficient 3D Gaussian Splatting for Urban Scene Reconstruction,三维生成与新视角合成,gaussian / reconstruction / splatting,gaussian / splatting / reconstruction / dgs / unified / spatial / temporal / angular,"keywords=gaussian, reconstruction, splatting, gaussian splatting, rendering, scene, scenes, gaussians, novel, dynamic; title_terms=gaussian / splatting / reconstruction / dgs / unified / spatial / temporal / angular"
ICCV,2025,9,8,ICCV_2025_T008,140,2701,0.0518326545723806,三维视觉：Gaussian Splatting、新视角合成与重建,Gaussian Splatting/view synthesis/reconstruction,3D Vision,Embodied / Autonomous,"driving, autonomous, autonomous driving, prediction, occupancy, perception, scene, localization, lidar, scenarios","DriveX: Omni Scene Modeling for Learning Generalizable World Knowledge in Autonomous Driving || Authentic 4D Driving Simulation with a Video Generation Model || World4Drive: End-to-End Autonomous Driving via Intention-aware Physical Latent World Model || RoboTron-Drive: All-in-One Large Multimodal Model for Autonomous Driving || Are VLMs Ready for Autonomous Driving? An Empirical Study from the Reliability, Data and Metric Perspectives",点云、自动驾驶与轨迹预测,driving / autonomous / autonomous driving,driving / autonomous / world / end / drivex / omni / scene / modeling,"keywords=driving, autonomous, autonomous driving, prediction, occupancy, perception, scene, localization, lidar, scenarios; title_terms=driving / autonomous / world / end / drivex / omni / scene / modeling"
ICCV,2025,10,9,ICCV_2025_T009,126,2701,0.0466493891151425,多模态大模型：视觉语言理解与跨模态推理,multimodal/VLM understanding,Multimodal LLM,LLM / IR,"video, temporal, videos, understanding, video understanding, visual, reasoning, retrieval, long, grounding",Learning Beyond Still Frames: Scaling Vision-Language Models with Video || B-VLLM: A Vision Large Language Model with Balanced Spatio-Temporal Tokens || From Trial to Triumph: Advancing Long Video Understanding via Visual Context Sample Scaling and Self-reward Alignment || LVBench: An Extreme Long Video Understanding Benchmark || Flow4Agent: Long-form Video Understanding via Motion Prior from Optical Flow,检索增强生成与信息检索,video / temporal / videos,video / long / understanding / scaling / vision / language / beyond / still,"keywords=video, temporal, videos, understanding, video understanding, visual, reasoning, retrieval, long, grounding; title_terms=video / long / understanding / scaling / vision / language / beyond / still"
